id,date,from,message,reply_to_message_id
2820,2020-06-12 22:48:53,Mr. Photographer ( 971485691.0 ),Yes,
2822,2020-06-13 07:38:30,Saima Nasreen ( 870257761.0 ),Anyone having pjp assessment scheduled on 14th june,
2823,2020-06-13 07:53:17,Saima Nasreen ( 870257761.0 ),"Saima Nasreen:
Can someone please send python mettl answers

Plz",
2826,2020-06-13 08:07:28,Saima Nasreen ( 870257761.0 ),Anyone having answer of this in python??,
2828,2020-06-13 08:51:23,Sourav Maiti ( 1224440692.0 ),Anyone here from java batch 1? (Mentor: Manoj Sekar sir),
2833,2020-06-13 16:15:52,Shatanik Chakraborti ( 906438468.0 ),wipro me kis kis ka xam hua hai?,
2834,2020-06-13 16:15:56,Shatanik Chakraborti ( 906438468.0 ),assesment?,
2837,2020-06-13 18:05:49,Uppi ( 958591950.0 ),Is there any one having python self assessment today ?,
2838,2020-06-13 21:32:56,Mohan ( 670439631.0 ),Is there anyone who didn't get offer letter after embark mail,
2839,2020-06-13 21:34:38,Mohan ( 670439631.0 ),Anyone doesn't get offer letter who written turbo,
2840,2020-06-13 21:42:11,Sai jyothsna Pentyala ( 895329335.0 ),Me too,2838.0
2842,2020-06-14 09:26:39,Adarsh Sharma ( 441449211.0 ),Did any completed the assessment of python yesterday??,
2847,2020-06-14 17:24:27,Asfia Khan ( 847325968.0 ),Mcq ka ans bhjo,
2848,2020-06-14 18:53:28,Asfia Khan ( 847325968.0 ),Koi code send kr do vowel wala ...please,
2850,2020-06-14 23:02:46,It's R ( 650991866.0 ),I am unable to access that synergy portal,
2851,2020-06-14 23:03:01,It's R ( 650991866.0 ),Anyone having the same probe,
2852,2020-06-14 23:03:11,It's R ( 650991866.0 ),Problem*,
2854,2020-06-15 12:03:30,Mukund Tripathi ( 752953902.0 ),"Is there anyone whose ""Update Your Profile"" tab is active in embark portal?",
2857,2020-06-15 21:39:03,Sandhiya V ( 986228105.0 ),No,
2860,2020-06-16 14:19:47,G I ( 978167879.0 ),Hi I get appointment letter on embark app.It can access it but how to accept it Please help,
2861,2020-06-16 14:32:17,Padarthi Anand Kumar ( 938273701.0 ),Got mail also ???,2860.0
2862,2020-06-16 14:42:46,G I ( 978167879.0 ),Yes,2861.0
2863,2020-06-16 16:06:00,Padarthi Anand Kumar ( 938273701.0 ),K,
2864,2020-06-16 16:07:30,dinesh ( 1028913947.0 ),sign in your embark account click on eye icon to see it and than thr u can accept it,2860.0
2865,2020-06-16 17:12:22,G I ( 978167879.0 ),Ok thanks 😁,2864.0
2869,2020-06-16 17:31:51,Prem Singh ( 638152250.0 ),Anyone please,
2870,2020-06-16 18:19:44,Sai jyothsna Pentyala ( 895329335.0 ),"hi everyone,can anyone help me by providing meaning of regular expression below  /^(?=.*\d)(?=.*[A-Z]).{6,}$/",
2871,2020-06-16 18:44:47,# ( 908425974.0 ),Anyone got Wipro turbo result?,
2872,2020-06-16 18:45:06,Athi Kk ( 1109989530.0 ),Is that declared,
2873,2020-06-16 18:46:27,# ( 908425974.0 ),"Don't know, that's why I am asking",
2874,2020-06-16 19:20:32,Shatanik Chakraborti ( 906438468.0 ),no,
2875,2020-06-16 19:20:44,Shatanik Chakraborti ( 906438468.0 ),"anyone frm java ,batch 4",
2876,2020-06-16 19:20:45,Shatanik Chakraborti ( 906438468.0 ),?,
2877,2020-06-16 19:22:54,Arshad Mohammad ( 793293878.0 ),Yes,2875.0
2878,2020-06-16 19:23:11,Shatanik Chakraborti ( 906438468.0 ),our next class is on jsp??,
2879,2020-06-16 19:23:23,Shatanik Chakraborti ( 906438468.0 ),or javascript ?,
2880,2020-06-16 19:26:14,Arshad Mohammad ( 793293878.0 ),"JSP, jdbc connection",
2881,2020-06-16 19:30:37,Shatanik Chakraborti ( 906438468.0 ),okk thnx,
2885,2020-06-16 20:30:09,MightyBeast ( 621516610.0 ),Any one from WILP PJP,
2886,2020-06-16 20:38:28,Ammu Reddy ( 728635199.0 ),No,2871.0
2887,2020-06-16 20:41:03,Akshat Jain ( 586723067.0 ),Anyone from Wipro Batch 3??,
2891,2020-06-16 21:16:11,Akash Kumar ( 1211519985.0 ),yes,2885.0
2892,2020-06-16 21:16:44,Thammishetty Sai Anudeep ( 953673359.0 ),Do you have any idea about when will they declare😄,2886.0
2893,2020-06-16 21:17:43,It's me ( 809094141.0 ),S,2887.0
2894,2020-06-16 21:31:34,Rehan ( 765778021.0 ),Yes,2885.0
2896,2020-06-16 21:33:29,Group Help ( 162726413.0 ), Anil Kumar [ 815014225 ] is sending a spam message. \n Action: Warn (1/3) ❕,
2898,2020-06-16 23:57:32,D R ( 1280841708.0 ),Anybody faced this issue!,
2899,2020-06-16 23:58:46,Arshad Mohammad ( 793293878.0 ),There is no project in wrapper class...so leave it,
2900,2020-06-17 00:19:52,D R ( 1280841708.0 ),Ok,
2903,2020-06-17 00:36:56,Harshitha ( 1016171381.0 ),Hi is anyone here from the Unix/C++ stream?,
2904,2020-06-17 07:11:21,Taken by_corona ( 628710466.0 ),Yup?,2903.0
2905,2020-06-17 09:40:20,Ammu Reddy ( 728635199.0 ),No😂,2892.0
2906,2020-06-17 09:40:56,Ammu Reddy ( 728635199.0 ),Yes,2887.0
2907,2020-06-17 09:45:58,Thammishetty Sai Anudeep ( 953673359.0 ),Please inform if u get any update😝😝,2905.0
2908,2020-06-17 10:43:46,Ammu Reddy ( 728635199.0 ),Ok,2907.0
2910,2020-06-17 10:57:20,N ( 851410480.0 ),"Anyone from batch 8, whose mentor is anitha Ramesh?",
2911,2020-06-17 13:11:08,Debasnan Singh ( 1117990844.0 ),Anyone got the form tab open in the embark site?,
2914,2020-06-17 17:47:04,Nitish Garg ( 1134592329.0 ),Anyone from Batch b1,
2915,2020-06-17 17:57:18,D R ( 1280841708.0 ),I did not get the embark mail...after completion even,
2916,2020-06-17 17:57:24,D R ( 1280841708.0 ),Should I mail Wipro?,
2917,2020-06-17 17:57:42,Ashu ( 969656326.0 ),Yes,
2918,2020-06-17 17:57:55,D R ( 1280841708.0 ),Ok,
2919,2020-06-17 17:58:01,Faisal Iqbal ( 862567626.0 ),They don't reply,2916.0
2920,2020-06-17 17:58:04,Faisal Iqbal ( 862567626.0 ),😅😅😅😅,
2921,2020-06-17 17:58:22,D R ( 1280841708.0 ),Yes! I have noticed that,2919.0
2922,2020-06-17 17:58:46,D R ( 1280841708.0 ),But still ..write an email😅,
2923,2020-06-17 17:59:00,Faisal Iqbal ( 862567626.0 ),Already did😂😂,2922.0
2924,2020-06-17 17:59:14,D R ( 1280841708.0 ),😂,
2925,2020-06-17 18:04:44,swapna ( 964012978.0 ),Anyone from batch 8 kaushik sir?,
2928,2020-06-17 18:12:22,MightyBeast ( 621516610.0 ),I did not receive embark mail,2915.0
2929,2020-06-17 18:29:50,D R ( 1280841708.0 ),Yes...me too,2928.0
2930,2020-06-17 18:33:19,Taken by_corona ( 628710466.0 ),Yes,2925.0
2933,2020-06-17 23:35:44,Uppi ( 958591950.0 ),Anyone with python batch-4 of Sunil Kumar sir,
2942,2020-06-19 19:58:57,Bliss s ( 853243498.0 ),Anyone in chitra mams session?,
2953,2020-06-20 17:18:56,Prem Singh ( 638152250.0 ),"Is there anyone who got the embark mail on 6th, but still not got the offer letter???",
2956,2020-06-20 21:42:22,Vinay Dravid ( 748368816.0 ),✋,2953.0
2957,2020-06-20 21:42:37,Mr. Photographer ( 971485691.0 ),🖐️,2953.0
2960,2020-06-21 09:42:42,Chandini ( 938493324.0 ),✋,2953.0
2961,2020-06-21 10:07:12,@Ganesh Kumar Reddy ( 621792621.0 ),✋,2960.0
2966,2020-06-21 14:16:16,Narottam dora ( 1176012070.0 ),Someone plz send the code??,
2967,2020-06-21 15:26:56,It's R ( 650991866.0 ),Anyone from batch 1 with unixc,
2968,2020-06-21 15:26:58,It's R ( 650991866.0 ),?,
2969,2020-06-21 15:57:05,Faisal Iqbal ( 862567626.0 ),✋,2967.0
2973,2020-06-21 16:22:33,Lavi ( 730788933.0 ),Anybody still has not got offer letter after registering on embark,
2974,2020-06-21 18:11:08,It's R ( 650991866.0 ),☝️,2973.0
2975,2020-06-21 19:36:50,@Ganesh Kumar Reddy ( 621792621.0 ),Offer letter??means joining letter...,2974.0
2986,2020-06-22 15:22:22,Nishant ( 804627147.0 ),Check embark portal once,2953.0
2987,2020-06-22 15:35:36,Prem Singh ( 638152250.0 ),Yeah bro,
2988,2020-06-22 15:35:38,Prem Singh ( 638152250.0 ),I checked,
2989,2020-06-22 15:35:45,Prem Singh ( 638152250.0 ),I got the letter,
2990,2020-06-22 15:37:28,Santhosh-😎 ( 1085787413.0 ),But now only I received embark registration mail.,
2991,2020-06-22 15:39:17,D R ( 1280841708.0 ),You are from which batch!,2990.0
2992,2020-06-22 15:39:29,Santhosh-😎 ( 1085787413.0 ),Batch 7,
2993,2020-06-22 15:40:06,D R ( 1280841708.0 ),Oo,
2994,2020-06-22 15:40:11,Nitish Garg ( 1134592329.0 ),Letter aaye hue toh 2 weeks ho gaye,
2995,2020-06-22 15:40:12,Nitish Garg ( 1134592329.0 ),Kisi ko joining details aayi?,
2996,2020-06-22 15:44:05,Lavi ( 730788933.0 ),Anybody from batch 4 still with Pending in offer letter tab,
2997,2020-06-22 15:52:05,Nitish Garg ( 1134592329.0 ),Anybody from batch 9,
3000,2020-06-22 15:56:03,Paras Arora ( 829905608.0 ),Anyone from batch 15?,
3001,2020-06-22 16:00:32,@Ganesh Kumar Reddy ( 621792621.0 ),...,2975.0
3003,2020-06-22 16:08:57,Saxena ( 850199894.0 ),Can you please explain how to load multiple button and link a id from each button so that seperate event handlers can be used in python gui,
3004,2020-06-22 20:32:11,Ayush ( 1184505405.0 ),Any one from batch 2 who got embark,
3005,2020-06-22 20:57:40,Refrin ( 757416344.0 )," Udemy Python beginner to expert total course. It's a premium course, I have given the coupon code below which will fetch you 100% discount, so it's free. Courses bought in Udemy are free for life time.\n\n https://www.udemy.com/course/ultimate-python-course-from-begineer-to-expert-level/?LSNPUBID=KLBDeI3Y*Vs&ranEAID=KLBDeI3Y*Vs&ranMID=39197&ranSiteID=KLBDeI3Y.Vs-e3Ox6nZFoTzybUBhDOINQg \n\n\nCoupon code: PYTHONFREE24",
3007,2020-06-22 23:38:50,D R ( 1280841708.0 ),After how many days the offer letter comes....after embark registration,
3008,2020-06-22 23:38:54,D R ( 1280841708.0 ),?,
3009,2020-06-23 02:53:45,Sayan Ghosh ( 1019444942.0 ),Mine came after 3days,3007.0
3012,2020-06-23 11:27:29,Santhosh-😎 ( 1085787413.0 ),My signup failed in embark.,
3013,2020-06-23 11:27:40,Santhosh-😎 ( 1085787413.0 ),But i can login with the credentials.,
3014,2020-06-23 11:28:16,Santhosh-😎 ( 1085787413.0 ),But i received pending signup from wipro..!,
3015,2020-06-23 13:32:59,Arshad ( 823275836.0 ),Anyone from DotNet Batch 7 who attended Monday Morning's session by Mr. kaushik Thutupalli ?,
3018,2020-06-23 22:28:25,Rasheed Simplify_coding ( 816207367.0 ), @cognizant_wipro_tcs_ebook_proje,
3019,2020-06-23 22:39:02,Lavi ( 730788933.0 ),Anybody with code files of html and css and other modules,
3020,2020-06-24 19:09:06,Shatanik Chakraborti ( 906438468.0 ),"has anyone completed html,css,javascript in pj",
3021,2020-06-24 19:09:09,Shatanik Chakraborti ( 906438468.0 ),pjp,
3034,2020-06-27 09:49:23,Chandini ( 938493324.0 ),No,3020.0
3036,2020-06-27 14:09:11,Kiran Buddha ( 1190960700.0 ),Guys if i missed a WebEx meeting what I have to do... should I have to mail them?? Or just leave attend to next class,
3037,2020-06-27 14:09:32,Ashu ( 969656326.0 ),No problem,3036.0
3038,2020-06-27 14:09:48,Ashu ( 969656326.0 ),Just leave and attend the next class,
3039,2020-06-27 14:10:10,Kiran Buddha ( 1190960700.0 ),Actually I missed 3 classes due to some connectivity issue ...arey they goin to take attendance,
3040,2020-06-27 14:10:43,Ashu ( 969656326.0 ),Nooo they don't,
3041,2020-06-27 14:10:55,Kiran Buddha ( 1190960700.0 ),Okay thanku,
3042,2020-06-27 14:11:48,Bliss s ( 853243498.0 ),Do you have cluster exam today?,
3043,2020-06-27 14:12:15,Kiran Buddha ( 1190960700.0 ),No,
3044,2020-06-27 14:12:17,Kiran Buddha ( 1190960700.0 ),Do u hv??,
3045,2020-06-27 14:12:23,Bliss s ( 853243498.0 ),Yup,
3046,2020-06-27 14:12:41,Kiran Buddha ( 1190960700.0 ),What's it based on?,
3047,2020-06-27 14:13:17,Bliss s ( 853243498.0 ),Pjp topics,
3050,2020-06-28 10:09:17,Lavi ( 730788933.0 ),What's that,3042.0
3051,2020-06-28 10:56:11,akki ( 685211740.0 ),What is that,3042.0
3052,2020-06-28 11:28:22,Aishwarya K ( 949450942.0 ),Is anyone facing the same problem?,
3053,2020-06-28 11:29:02,Harshit Gehlot ( 803986635.0 ),Yes,3052.0
3057,2020-06-28 15:07:40,Bhuwan Saoji ( 826234972.0 ),yes,
3059,2020-06-28 16:27:14,Bhuwan Saoji ( 826234972.0 ),how to submit unix code,
3060,2020-06-28 17:06:19,Aishwarya K ( 949450942.0 ),Do we only have to submit mini project code & exercise code in order to complete pjp?,
3061,2020-06-28 18:53:38,MightyBeast ( 621516610.0 ),Yes,3060.0
3062,2020-06-28 20:21:29,Santhosh-😎 ( 1085787413.0 ),Will it complete 100%?,3061.0
3065,2020-06-28 20:24:41,MightyBeast ( 621516610.0 ),"No
It has glitch
Mine is 136%",3062.0
3066,2020-06-28 21:03:31,Santhosh-😎 ( 1085787413.0 ),Iam asking about course completion mail.. Not dashboard. 😊,3065.0
3067,2020-06-28 21:06:38,MightyBeast ( 621516610.0 ),"No mail abt 100% completion
What abt u?",3066.0
3068,2020-06-28 21:47:31,Santhosh-😎 ( 1085787413.0 ),I have some projects.,
3069,2020-06-28 21:48:04,Santhosh-😎 ( 1085787413.0 ),And i received a mail to complete PJP.. iam Now @64%,
3074,2020-06-29 11:45:00,Shatanik Chakraborti ( 906438468.0 ),has anyone done javascript in ojp,
3075,2020-06-29 11:45:04,Shatanik Chakraborti ( 906438468.0 ),*pjp,
3076,2020-06-29 15:17:46,😁 ( 1294291008.0 ),Hi guys do anyone have idea what webEx meeting is for?,
3077,2020-06-29 15:19:15,Bliss s ( 853243498.0 ),Have you started ur pjp?,
3078,2020-06-29 16:01:00,😁 ( 1294291008.0 ),Yup and it's done,
3079,2020-06-29 16:21:22,Sakshi Sharma ( 1169476241.0 ),Anyone from B.Sc. background?,
3080,2020-06-29 16:25:27,MightyBeast ( 621516610.0 ),Yes,3079.0
3081,2020-06-29 19:08:47,Amrutha ( 810002316.0 ),Any one attended webinar at10. 00 am today,
3082,2020-06-29 21:07:48,@Ganesh Kumar Reddy ( 621792621.0 ),Session not started todya,3081.0
3083,2020-06-29 21:07:51,@Ganesh Kumar Reddy ( 621792621.0 ),Today,
3084,2020-06-29 21:36:10,Santhosh-😎 ( 1085787413.0 ),Next stage of Offer letter has been released in embark.,
3085,2020-06-29 21:39:48,Chandini ( 938493324.0 ),No,3074.0
3088,2020-06-29 21:48:14,@Ganesh Kumar Reddy ( 621792621.0 ),No,3084.0
3095,2020-06-30 03:44:24,Group Help ( 162726413.0 ), Roger B. Holcomb [ 1010465769 ] is sending a spam message. \n Action: Warn (1/3) ❕,
3096,2020-06-30 07:55:20,Mahima Tiwari ( 1039608201.0 ),is there anyone who has not recieved the embark mail till now?,
3097,2020-06-30 08:05:52,Tanishq Srivastava ( 768689934.0 ),Me,
3098,2020-06-30 08:15:45,Ayush ( 1184505405.0 ),Me,
3099,2020-06-30 09:55:08,Mahima Tiwari ( 1039608201.0 ),Have you all recieved the green audit mail for document verification??,
3100,2020-06-30 09:56:21,Mahima Tiwari ( 1039608201.0 ),Because I haven't recieved that also...and I think that is the reason maybe,
3101,2020-06-30 10:06:51,Anmol Sharma ( 724907661.0 ),Yes,3099.0
3102,2020-06-30 10:10:48,Mahima Tiwari ( 1039608201.0 ),I haven't even recieved the  green audit mail and I've also mailed them couple of times.  They said they will revert back. But I haven't recieved any response. Can anyone tell what can I do for that?,
3103,2020-06-30 11:12:58,Santhosh-😎 ( 1085787413.0 ),Did u uploaded all documents?,3102.0
3104,2020-06-30 11:13:22,Santhosh-😎 ( 1085787413.0 ),Resolved Clarification comments?,
3105,2020-06-30 11:14:06,Mahima Tiwari ( 1039608201.0 ),I did,3103.0
3106,2020-06-30 11:19:38,Kavya Nathan ( 715817287.0 ),Check your iverify portal once.,3102.0
3107,2020-06-30 11:20:49,Mahima Tiwari ( 1039608201.0 ),I got this mai,
3108,2020-06-30 11:20:58,Mahima Tiwari ( 1039608201.0 ),the portal is not working now,3106.0
3109,2020-06-30 11:21:06,Mahima Tiwari ( 1039608201.0 ),and no response after that,
3112,2020-06-30 11:45:36,Shivani Prasad ( 906733333.0 ),"Is there any group for PJP Business specific learning ""DAAI-CDD-Data Acquisition and Storage""?",
3113,2020-06-30 12:00:40,Amrutha ( 810002316.0 ),Anybody got the same business specific learning java j2ee,
3116,2020-06-30 12:46:04,@Ganesh Kumar Reddy ( 621792621.0 ),✋,3113.0
3118,2020-06-30 13:13:42,Group Help ( 162726413.0 ), muthukuru Sai Prakash Reddy [ 822214279 ] is sending a spam message. \n Action: Warn (1/3) ❕,
3123,2020-06-30 14:02:57,Ishan ( 1050409818.0 ),Is it compulsory to complete PJP learning program?,
3126,2020-06-30 14:10:10,MightyBeast ( 621516610.0 ),"Any from WILP stream
Complete pjp 100%?",
3129,2020-06-30 17:29:43,Chandini ( 938493324.0 ),Anyone from batch 5 r 6 attending today's session,
3130,2020-06-30 17:30:09,Bliss s ( 853243498.0 ),Who is ur mentor?,
3131,2020-06-30 17:30:27,Chandini ( 938493324.0 ),William Lawrence,
3135,2020-06-30 17:38:53,Group Help ( 162726413.0 ), @SandeepBPS [ 378915487 ] is sending a spam message. \n Action: Warn (1/3) ❕,
3137,2020-06-30 17:39:08,Group Help ( 162726413.0 ), @SandeepBPS [ 378915487 ] is sending a spam message. \n Action: Warn (2/3) ❕,
3138,2020-06-30 18:45:27,Mukund Tripathi ( 752953902.0 ),"Can anyone please send the link to open the PBL app portal?
I can't access the one that i have☹️",
3139,2020-06-30 18:47:54,MightyBeast ( 621516610.0 ),Maintenance down,3138.0
3140,2020-06-30 18:55:58,Kiran Buddha ( 1190960700.0 ),Anyone from batch 9 python mng session?,
3141,2020-06-30 18:56:42,Shivani Prasad ( 906733333.0 ),"Iski koi group nahi hai kya?  ""DAAI-CDD-Data Acquisition and Storage""",
3143,2020-06-30 19:13:36,Group Help ( 162726413.0 ), Shivani [ 906733333 ] is sending a spam message. \n Action: Warn (2/3) ❕,
3144,2020-06-30 19:36:51,Mukund Tripathi ( 752953902.0 ),Send please,3139.0
3147,2020-07-01 00:08:27,Upendra Shrivastava ( 526027586.0 ),How much time does it take for online forms after accepting offer letter,
3150,2020-07-01 16:19:11,Akshay ( 926638045.0 ),Mine is 109%,3065.0
3153,2020-07-01 20:01:00,Aishwarya K ( 949450942.0 ),Did anyone got this mail?,
3154,2020-07-01 20:04:52,Ashu ( 969656326.0 ),Nope,
3157,2020-07-01 21:49:07,Hello Sss ( 937696510.0 ),full ss ?,3153.0
3158,2020-07-01 22:21:20,Vishnuvjs ( 1051305740.0 ),How do I know that I belong to WIMS or WASE,
3159,2020-07-01 22:23:45,Vishnuvjs ( 1051305740.0 ),"Vishnuvjs:
How do I know that I belong to WIMS or WASE

Is there any one from WILP batch 1",
3167,2020-07-02 03:20:01,Group Help ( 162726413.0 ), @IAS_Crazyboy [ 856976368 ] is sending a spam message. \n Action: Warn (1/3) ❕,
3169,2020-07-02 03:20:57,Group Help ( 162726413.0 ), @IAS_Crazyboy [ 856976368 ] is sending a spam message. \n Action: Warn (2/3) ❕,
3172,2020-07-02 07:37:37,PRASENJIT PAL ( 1243223458.0 ),Can anyone share the solution of PJPBatch3 Practice solutions,
3177,2020-07-02 12:25:32,@Ganesh Kumar Reddy ( 621792621.0 ),Anyone from batch 4,
3178,2020-07-02 12:25:59,Its Me ( 790906626.0 ),Me,3177.0
3180,2020-07-02 12:40:36,MightyBeast ( 621516610.0 ),Yes,3179.0
3181,2020-07-02 13:17:32,Anjali Jha ( 1240216451.0 ),R u sure???,3180.0
3182,2020-07-02 13:20:18,MightyBeast ( 621516610.0 ),Ha,
3183,2020-07-02 13:25:48,Anjali Jha ( 1240216451.0 ),Pre offer or post offer??,
3184,2020-07-02 13:26:36,MightyBeast ( 621516610.0 ),Post offer,
3185,2020-07-02 13:29:00,Anjali Jha ( 1240216451.0 ),Okk,
3189,2020-07-02 14:49:20,swapnil tamrakar ( 938226384.0 ),No,3179.0
3190,2020-07-02 14:49:27,swapnil tamrakar ( 938226384.0 ),U can refuse them,
3191,2020-07-02 14:49:42,swapnil tamrakar ( 938226384.0 ),1 year bond is applicable from doj,
3192,2020-07-02 14:51:17,MightyBeast ( 621516610.0 ),"If u want to join then accept
Ow if u have another option then u can reject",
3193,2020-07-02 15:40:46,It's R ( 650991866.0 ),After how many days of offer letter generation we have to accept it,
3194,2020-07-02 15:40:48,It's R ( 650991866.0 ),?,
3195,2020-07-02 16:21:47,dinesh ( 1028913947.0 ),aceept as soon as u can,3193.0
3196,2020-07-02 16:23:15,It's R ( 650991866.0 ),Ok,
3206,2020-07-03 13:01:18,Kicku ( 890474876.0 ),1,
3210,2020-07-04 09:07:40,SSB ( 849092326.0 ),Anyone's having athma as mentor?,
3213,2020-07-04 11:29:04,PRASENJIT PAL ( 1243223458.0 ),"How many batches got Mock test so far and how many mock tests are taken...?

Does the mock test cover topics taught n PJPcon ect so far for that particular batch or covers everything...?

Mock tests have only Programming Qs or both MCQ + Programming ...",
3215,2020-07-04 11:29:42,PRASENJIT PAL ( 1243223458.0 ),"Does the performance in mock test effect any way in our joining into wipro... I mean, if someone is unable to clear the mock tests then what happens to those candidates",
3216,2020-07-04 11:30:33,Its Me ( 790906626.0 ),"Batch 1-6 mock test completed
Only on mock test conducted on June 13",3213.0
3217,2020-07-04 11:30:57,Its Me ( 790906626.0 )," I asked our mentor regarding the business modules and here is the summary:\n1.every one has to undergo java basic training and its done for every one.  now we need to learn business modules(j2ee is started way before)       \n2.modules are allocated based on requirement NOT on mock tests.\n 3.now since few students already got started with j2ee module , remaining guys received new business modules.\n4.j2ee students are way ahead of others since ,others got their modules very recently \n5. There's nothing like other business module guys get their joining early (J2ee is also a business module)\nP.S NO update regarding turbo.",3215.0
3218,2020-07-04 11:31:22,Its Me ( 790906626.0 ),Refer point 2,3217.0
3219,2020-07-04 11:32:18,Aria MD ( 342832091.0 ),Is this for wilp candidates?,3217.0
3220,2020-07-04 11:32:41,Its Me ( 790906626.0 ),No elite,3219.0
3222,2020-07-04 11:33:19,PRASENJIT PAL ( 1243223458.0 ),"How does the performance in mock test affect joining...? 

Is it possible that they will cancel the job opportunity for that particular candidate if he could not clear mock test..?",
3223,2020-07-04 11:33:32,Its Me ( 790906626.0 ),"No not like that
That is for just self assessment",3222.0
3224,2020-07-04 11:37:17,Its Me ( 790906626.0 ),"Even they won't given score 
They said no score will be given it is for your assessment...",
3225,2020-07-04 15:56:33,Reethika Shetty ( 735502485.0 ),j2EE stream will change? R it will  remains same,
3226,2020-07-04 18:31:18,shivani ( 721105467.0 ),Anyone here frm rtu board ...pls response,
3227,2020-07-04 22:42:10,Muskan Goel ( 922312095.0 ),I havo some paid freelancing work of material science and chemistry.. If anybody is intrested please ping me a.s.a.p,
3234,2020-07-05 16:56:01,Saurabh ( 738288721.0 ),"Dear Sir/Ma'am

I have given Wipro Elite Pro exam on 29th of the February. It has been four months since the exam but the results have not come yet. 

Please pay attention to it and give the confirmation about the results.

Thanking you
Regards
Name
Resume No",
3235,2020-07-05 16:56:14,Saurabh ( 738288721.0 ), campus.manager@wipro.com,
3236,2020-07-05 16:56:26,Saurabh ( 738288721.0 ),Wipro turbo wale mail kro ispr,
3238,2020-07-06 06:55:42,CODE MASTER ( 812484904.0 ),"Dear Candidate,

 

Greetings from Wipro!

 

Hope you and your family are staying safe at home. 

 

In view of the current situation with regard to the COVID-19 pandemic, most of our employees are working from home and we are running limited operations. We are adhering to norms prescribed by respective government agencies.  

 

Thank you for participating for Wipro Upgrade Offer Assessment on 29th February, 2020. Our leadership team is currently focusing on addressing the Business continuity operations through work from home to render our best services to our esteemed customers. In this regard the performance & results of the upgrade offer will be evaluated and declared once the normalcy is restored.

We will get back to you with the results of upgrade offer at the earliest.

 

Please stay home and  stay safe!

 

Regards,

Global Campus Hiring Team,

Wipro Limited",
3241,2020-07-06 09:15:20,Sharma ( 813469119.0 ),Guys anyone wrote milestone assessment 1 exam? In wipro talent next pbl,
3245,2020-07-07 07:40:50,Ayush ( 1184505405.0 ),No one want exams ...😭,
3246,2020-07-07 09:05:39,Slim Shady ( 1001692061.0 ),Yes....😏,3245.0
3251,2020-07-07 23:35:50,Arogyaswami Madanu ( 856976368.0 ),Yes,
3259,2020-07-08 20:01:45,Atreyi Mukherjee ( 832460669.0 ),Hi,
3266,2020-07-09 20:40:30,Sai jyothsna Pentyala ( 895329335.0 ),Photo from Jyothsna,
3267,2020-07-09 20:40:30,Sai jyothsna Pentyala ( 895329335.0 ),Can anyone help me to solve this error,
3270,2020-07-10 10:13:47,Jnana Shetty ( 630498906.0 ),"Guys I have a doubt, once we accept the offer letter through Embark process, is it compulsory to join wipro?",
3273,2020-07-10 10:35:04,dinesh ( 1028913947.0 ),no its not compulsory to join,3270.0
3274,2020-07-10 10:36:05,Jnana Shetty ( 630498906.0 ),Thanks,
3275,2020-07-10 14:30:18,Vishnuvjs ( 1051305740.0 ),Have they already splitted wims and wase batches,
3276,2020-07-10 14:35:28,@Ganesh Kumar Reddy ( 621792621.0 ),What is this??,3275.0
3277,2020-07-10 15:21:42,Refrin ( 757416344.0 ), /ban  @mr_utk,
3278,2020-07-10 15:21:43,Group Help ( 162726413.0 ), @mr_utk [ 934544603 ] banned.,
3281,2020-07-10 17:01:53,😁 ( 1294291008.0 ),Anyone from 7 8 or 9 batch?,
3282,2020-07-10 17:02:05,shivani ( 721105467.0 ),Mvn clean compile,3266.0
3283,2020-07-10 18:06:12,It's R ( 650991866.0 ),How many of u completed the pjp program ?,
3285,2020-07-10 18:06:31,Group Help ( 162726413.0 ), Commands Explanation,
3288,2020-07-10 18:25:37,Sai jyothsna Pentyala ( 895329335.0 ),Tq,3282.0
3289,2020-07-10 18:34:25,shivani ( 721105467.0 ),Working?,3288.0
3290,2020-07-10 18:48:21,Mohit Jindal ( 611389237.0 ), https://github.com/mjindal585/HTML-CSS-Javascript-Bootstrap,
3291,2020-07-10 18:48:32,Mohit Jindal ( 611389237.0 ),Anyone having mini projects?,
3292,2020-07-10 19:00:37,Santhosh-😎 ( 1085787413.0 ),Im 7,3281.0
3293,2020-07-10 19:01:34,Bhavani ( 966450331.0 ),7,3281.0
3294,2020-07-10 19:01:49,Bhavani ( 966450331.0 ),.net,
3295,2020-07-10 19:28:18,Paras Arora ( 829905608.0 ),9,3281.0
3296,2020-07-10 20:05:56,Vishnuvjs ( 1051305740.0 ),Is there any one attending sessions every Wednesday from Manoj sir,
3297,2020-07-10 20:10:06,D R ( 1280841708.0 ),9,3292.0
3298,2020-07-10 21:56:27,Daddy Girija ( 541283592.0 ),Do we really have too?,3296.0
3299,2020-07-10 21:59:53,Vishnuvjs ( 1051305740.0 ),I don't know that's y I am asking,
3300,2020-07-10 22:03:26,Dishant Kumar Kushwaha ( 745738105.0 ),We get mail for what we've to do,
3301,2020-07-10 22:03:54,Dishant Kumar Kushwaha ( 745738105.0 ),Now we get only for friday sessions by bhargavi ma'am,
3306,2020-07-11 14:39:47,# ( 908425974.0 ),Are these sessions compulsory,3301.0
