id,type,date,actor,actor_id,action,title,text,members,from,from_id,message_id,reply_to_message_id,photo,width,height,edited,poll,forwarded_from,via_bot,file,mime_type,thumbnail,media_type,sticker_emoji,contact_information,contact_vcard
3225,message,2020-07-04T15:56:33,,,,,j2EE stream will change? R it will  remains same,,Reethika Shetty,735502485,,,,,,,,,,,,,,,,
3226,message,2020-07-04T18:31:18,,,,,Anyone here frm rtu board ...pls response,,shivani,721105467,,,,,,,,,,,,,,,,
3227,message,2020-07-04T22:42:10,,,,,I havo some paid freelancing work of material science and chemistry.. If anybody is intrested please ping me a.s.a.p,,Muskan Goel,922312095,,,,,,,,,,,,,,,,
3228,service,2020-07-05T03:40:18,Anuj,828891574,invite_members,,,['Anuj'],,,,,,,,,,,,,,,,,,
3230,service,2020-07-05T16:46:10,MD RAFI,749511358,invite_members,,,['MD RAFI'],,,,,,,,,,,,,,,,,,
3232,service,2020-07-05T16:55:29,Saurabh,738288721,invite_members,,,['Saurabh'],,,,,,,,,,,,,,,,,,
3234,message,2020-07-05T16:56:01,,,,,"Dear Sir/Ma'am

I have given Wipro Elite Pro exam on 29th of the February. It has been four months since the exam but the results have not come yet. 

Please pay attention to it and give the confirmation about the results.

Thanking you
Regards
Name
Resume No",,Saurabh,738288721,,,,,,,,,,,,,,,,
3235,message,2020-07-05T16:56:14,,,,,"[{'type': 'email', 'text': 'campus.manager@wipro.com'}]",,Saurabh,738288721,,,,,,,,,,,,,,,,
3236,message,2020-07-05T16:56:26,,,,,Wipro turbo wale mail kro ispr,,Saurabh,738288721,,,,,,,,,,,,,,,,
3238,message,2020-07-06T06:55:42,,,,,"Dear Candidate,

 

Greetings from Wipro!

 

Hope you and your family are staying safe at home. 

 

In view of the current situation with regard to the COVID-19 pandemic, most of our employees are working from home and we are running limited operations. We are adhering to norms prescribed by respective government agencies.  

 

Thank you for participating for Wipro Upgrade Offer Assessment on 29th February, 2020. Our leadership team is currently focusing on addressing the Business continuity operations through work from home to render our best services to our esteemed customers. In this regard the performance & results of the upgrade offer will be evaluated and declared once the normalcy is restored.

We will get back to you with the results of upgrade offer at the earliest.

 

Please stay home and  stay safe!

 

Regards,

Global Campus Hiring Team,

Wipro Limited",,CODE MASTER,812484904,,,,,,,,,,,,,,,,
3239,service,2020-07-06T07:56:26,Sherlock 🕵,1382194157,invite_members,,,['Sherlock 🕵'],,,,,,,,,,,,,,,,,,
3241,message,2020-07-06T09:15:20,,,,,Guys anyone wrote milestone assessment 1 exam? In wipro talent next pbl,,Sharma,813469119,,,,,,,,,,,,,,,,
3242,service,2020-07-06T09:15:20,Subin Sabu,940320164,invite_members,,,['Subin Sabu'],,,,,,,,,,,,,,,,,,
3245,message,2020-07-07T07:40:50,,,,,No one want exams ...😭,,Ayush,1184505405,,,,,,,,,,,,,,,,
3246,message,2020-07-07T09:05:39,,,,,Yes....😏,,Slim Shady,1001692061,,3245,,,,,,,,,,,,,,
3247,service,2020-07-07T12:27:27,C .,1057554328,invite_members,,,['C .'],,,,,,,,,,,,,,,,,,
3249,service,2020-07-07T20:15:54,Anand,980963132,invite_members,,,['Anand'],,,,,,,,,,,,,,,,,,
3251,message,2020-07-07T23:35:50,,,,,Yes,,Arogyaswami Madanu,856976368,,,,,,,,,,,,,,,,
3252,service,2020-07-08T10:26:59,Vidhya Santhosh,1388622910,invite_members,,,['Vidhya Santhosh'],,,,,,,,,,,,,,,,,,
3254,service,2020-07-08T12:59:17,Fatima Haque,732107522,invite_members,,,['Fatima Haque'],,,,,,,,,,,,,,,,,,
3256,service,2020-07-08T19:35:50,Shiva,1036986153,invite_members,,,['Shiva'],,,,,,,,,,,,,,,,,,
3257,service,2020-07-08T20:01:36,Atreyi Mukherjee,832460669,invite_members,,,['Atreyi Mukherjee'],,,,,,,,,,,,,,,,,,
3259,message,2020-07-08T20:01:45,,,,,Hi,,Atreyi Mukherjee,832460669,,,,,,,,,,,,,,,,
3260,service,2020-07-08T20:47:51,Shivam,1043529654,invite_members,,,['Shivam'],,,,,,,,,,,,,,,,,,
3262,service,2020-07-09T19:47:48,priya durga,1130756391,invite_members,,,['priya durga'],,,,,,,,,,,,,,,,,,
3264,service,2020-07-09T20:25:23,Kanika Rawat,1371632796,invite_members,,,['Kanika Rawat'],,,,,,,,,,,,,,,,,,
3266,message,2020-07-09T20:40:30,,,,,Photo from Jyothsna,,Sai jyothsna Pentyala,895329335,,,(File not included. Change data exporting settings to download.),1280,720,,,Sai jyothsna Pentyala,,,,,,,,
3267,message,2020-07-09T20:40:30,,,,,Can anyone help me to solve this error,,Sai jyothsna Pentyala,895329335,,,,,,,,Sai jyothsna Pentyala,,,,,,,,
3268,service,2020-07-09T23:47:02,G$K,841806202,invite_members,,,['G$K'],,,,,,,,,,,,,,,,,,
3270,message,2020-07-10T10:13:47,,,,,"Guys I have a doubt, once we accept the offer letter through Embark process, is it compulsory to join wipro?",,Jnana Shetty,630498906,,,,,,,,,,,,,,,,
3271,service,2020-07-10T10:23:52,Dishant Kumar Kushwaha,745738105,invite_members,,,['Dishant Kumar Kushwaha'],,,,,,,,,,,,,,,,,,
3273,message,2020-07-10T10:35:04,,,,,no its not compulsory to join,,dinesh,1028913947,,3270,,,,,,,,,,,,,,
3274,message,2020-07-10T10:36:05,,,,,Thanks,,Jnana Shetty,630498906,,,,,,,,,,,,,,,,
3275,message,2020-07-10T14:30:18,,,,,Have they already splitted wims and wase batches,,Vishnuvjs,1051305740,,,,,,,,,,,,,,,,
3276,message,2020-07-10T14:35:28,,,,,What is this??,,@Ganesh Kumar Reddy,621792621,,3275,,,,,,,,,,,,,,
3277,message,2020-07-10T15:21:42,,,,,"[{'type': 'bot_command', 'text': '/ban'}, ' ', {'type': 'mention', 'text': '@mr_utk'}]",,Refrin,757416344,,,,,,,,,,,,,,,,
3278,message,2020-07-10T15:21:43,,,,,"[{'type': 'mention_name', 'text': '@mr_utk', 'user_id': 934544603}, ' [', {'type': 'code', 'text': '934544603'}, '] banned.']",,Group Help,162726413,,,,,,,,,,,,,,,,
3279,service,2020-07-10T16:51:20,Akash kumar,860864254,invite_members,,,['Akash kumar'],,,,,,,,,,,,,,,,,,
3281,message,2020-07-10T17:01:53,,,,,Anyone from 7 8 or 9 batch?,,😁,1294291008,,,,,,,,,,,,,,,,
3282,message,2020-07-10T17:02:05,,,,,Mvn clean compile,,shivani,721105467,,3266,,,,,,,,,,,,,,
3283,message,2020-07-10T18:06:12,,,,,How many of u completed the pjp program ?,,It's R,650991866,,,,,,,,,,,,,,,,
3285,message,2020-07-10T18:06:31,,,,,"[{'type': 'text_link', 'text': 'Commands Explanation', 'href': 'http://t.me/GroupHelpBot?start=help'}]",,Group Help,162726413,,,,,,,,,,,,,,,,
3288,message,2020-07-10T18:25:37,,,,,Tq,,Sai jyothsna Pentyala,895329335,,3282,,,,,,,,,,,,,,
3289,message,2020-07-10T18:34:25,,,,,Working?,,shivani,721105467,,3288,,,,,,,,,,,,,,
3290,message,2020-07-10T18:48:21,,,,,"[{'type': 'link', 'text': 'https://github.com/mjindal585/HTML-CSS-Javascript-Bootstrap'}]",,Mohit Jindal,611389237,,,,,,,,,,,,,,,,
3291,message,2020-07-10T18:48:32,,,,,Anyone having mini projects?,,Mohit Jindal,611389237,,,,,,,,,,,,,,,,
3292,message,2020-07-10T19:00:37,,,,,Im 7,,Santhosh-😎,1085787413,,3281,,,,,,,,,,,,,,
3293,message,2020-07-10T19:01:34,,,,,7,,Bhavani,966450331,,3281,,,,,,,,,,,,,,
3294,message,2020-07-10T19:01:49,,,,,.net,,Bhavani,966450331,,,,,,,,,,,,,,,,
3295,message,2020-07-10T19:28:18,,,,,9,,Paras Arora,829905608,,3281,,,,,,,,,,,,,,
3296,message,2020-07-10T20:05:56,,,,,Is there any one attending sessions every Wednesday from Manoj sir,,Vishnuvjs,1051305740,,,,,,,,,,,,,,,,
3297,message,2020-07-10T20:10:06,,,,,9,,D R,1280841708,,3292,,,,,,,,,,,,,,
3298,message,2020-07-10T21:56:27,,,,,Do we really have too?,,Daddy Girija,541283592,,3296,,,,,,,,,,,,,,
3299,message,2020-07-10T21:59:53,,,,,I don't know that's y I am asking,,Vishnuvjs,1051305740,,,,,,,,,,,,,,,,
3300,message,2020-07-10T22:03:26,,,,,We get mail for what we've to do,,Dishant Kumar Kushwaha,745738105,,,,,,,,,,,,,,,,
3301,message,2020-07-10T22:03:54,,,,,Now we get only for friday sessions by bhargavi ma'am,,Dishant Kumar Kushwaha,745738105,,,,,,,,,,,,,,,,
3302,service,2020-07-10T22:18:42,Coder,1290710447,invite_members,,,['Coder'],,,,,,,,,,,,,,,,,,
3304,service,2020-07-11T09:02:43,SRSahu,791477384,invite_members,,,['SRSahu'],,,,,,,,,,,,,,,,,,
3305,service,2020-07-11T13:49:37,.,469951055,invite_members,,,['.'],,,,,,,,,,,,,,,,,,
3306,message,2020-07-11T14:39:47,,,,,Are these sessions compulsory,,#,908425974,,3301,,,,,,,,,,,,,,
3307,message,2020-07-11T14:39:52,,,,,?,,#,908425974,,,,,,,,,,,,,,,,
3309,message,2020-07-11T15:05:44,,,,,"[{'type': 'mention_name', 'text': '@pradeephareesh', 'user_id': 919466357}, ' [', {'type': 'code', 'text': '919466357'}, '] is sending a spam message. \n', {'type': 'bold', 'text': 'Action:'}, ' Warn (1/3) ❕']",,Group Help,162726413,,,,,,,,,,,,,,,,
3310,service,2020-07-12T00:18:14,Shashikant Mainoor,1394564569,invite_members,,,['Shashikant Mainoor'],,,,,,,,,,,,,,,,,,
3313,message,2020-07-12T08:23:51,,,,,Me,,Anmol Sharma,724907661,,,,,,,,,,,,,,,,
3314,service,2020-07-12T15:56:27,narasingh jena,842124576,invite_members,,,['narasingh jena'],,,,,,,,,,,,,,,,,,
3316,service,2020-07-12T18:27:22,bunny,981952487,invite_members,,,['bunny'],,,,,,,,,,,,,,,,,,
3319,service,2020-07-12T21:40:05,Abhay,1252731359,invite_members,,,['Abhay'],,,,,,,,,,,,,,,,,,
3321,service,2020-07-13T06:27:50,Varun,607854813,invite_members,,,['Varun'],,,,,,,,,,,,,,,,,,
3323,service,2020-07-13T10:35:13,Vamsi Sanam,1144709195,invite_members,,,['Vamsi Sanam'],,,,,,,,,,,,,,,,,,
3325,service,2020-07-13T11:27:20,Pree,1296157351,invite_members,,,['Pree'],,,,,,,,,,,,,,,,,,
3327,message,2020-07-13T11:30:50,,,,,Have anyone got link on mail for today's assessment?,,Gomu G,1108513896,,,,,,,,,,,,,,,,
3328,message,2020-07-13T11:45:41,,,,,how much days before they inform about the test ? Like before 1 week for example,,Opt,740332281,,,,,,,,,,,,,,,,
3329,message,2020-07-13T11:51:36,,,,,Yes. The mentor will inform in the session,,Arshad,823275836,,3328,,,,,,,,,,,,,,
3330,message,2020-07-13T11:51:49,,,,,Okok.. Thnku,,Opt,740332281,,3329,,,,,,,,,,,,,,
3331,message,2020-07-13T11:53:44,,,,,Nope,,Dishant Kumar Kushwaha,745738105,,3327,,,,,,,,,,,,,,
3332,message,2020-07-13T11:55:17,,,,,,,AVDR,653312864,,,(File not included. Change data exporting settings to download.),720,1280,,,,,,,,,,,
3333,message,2020-07-13T11:55:18,,,,,What is it?,,AVDR,653312864,,,,,,,,,,,,,,,,
3334,message,2020-07-13T11:56:04,,,,,When u get this?,,Dishant Kumar Kushwaha,745738105,,3332,,,,,,,,,,,,,,
3335,message,2020-07-13T11:56:12,,,,,From which batch u r?,,Dishant Kumar Kushwaha,745738105,,,,,,,,,,,,,,,,
3336,message,2020-07-13T11:56:23,,,,,U have to start exam in that time,,Sandeep Bera,378915487,,,,,,,,,,,,,,,,
3337,message,2020-07-13T11:56:38,,,,,Now only,,AVDR,653312864,,3334,,,,,,,,,,,,,,
3339,message,2020-07-13T11:58:41,,,,,But the test timing is from 4?,,AVDR,653312864,,3336,,,,,,,,,,,,,,
3340,message,2020-07-13T13:04:46,,,,,"If you open the link it shows, test will start on 5PM
For MCQ, it shows test will start on 4 PM",,G$K,841806202,,3332,,,,,,,,,,,,,,
3341,message,2020-07-13T13:58:03,,,,,If this the first assessment ?,,Uppi,958591950,,3340,,,,,,,,,,,,,,
3342,message,2020-07-13T13:58:38,,,,,Yep,,G$K,841806202,,3341,,,,,,,,,,,,,,
3343,message,2020-07-13T13:59:48,,,,,How many assesments will be there,,Katam Anil Reddy,822541946,,,,,,,,,,,,,,,,
3344,message,2020-07-13T14:24:17,,,,,Anyone from batch 5?,,CODE MASTER,812484904,,,,,,,,,,,,,,,,
3345,message,2020-07-13T14:54:19,,,,,Me😂,,Chandini,938493324,,3344,,,,,,,,,,,,,,
3346,service,2020-07-13T15:00:49,Sindhu,1262482677,invite_members,,,['Sindhu'],,,,,,,,,,,,,,,,,,
3348,message,2020-07-13T15:01:55,,,,,Hey i got a mail on Thursday saying there will be a assessment today ie 13th but till now I haven’t received the link,,Sindhu,1262482677,,,,,,,,,,,,,,,,
3349,message,2020-07-13T15:10:37,,,,,Mail to head.pjp,,@Ganesh Kumar Reddy,621792621,,,,,,,,,,,,,,,,
3350,message,2020-07-13T15:11:55,,,,,Okay,,Sindhu,1262482677,,,,,,,,,,,,,,,,
3351,message,2020-07-13T15:31:54,,,,,Anyone from batch 6?,,CODE MASTER,812484904,,,,,,,,,,,,,,,,
3352,message,2020-07-13T18:02:54,,,,,Yes,,Srikanth Sri,739904660,,3351,,,,,,,,,,,,,,
3353,service,2020-07-13T21:48:47,R,1068482555,invite_members,,,['R'],,,,,,,,,,,,,,,,,,
3355,message,2020-07-13T22:35:50,,,,,Is our joining date based main assessment,,Amrutha,810002316,,,,,,,,,,,,,,,,
3356,message,2020-07-14T00:14:25,,,,,no its for self assesment,,dinesh,1028913947,,3355,,,,,,,,,,,,,,
3357,message,2020-07-14T00:28:49,,,,,"[{'type': 'bot_command', 'text': '/ban'}]",,manasa,1070102925,,,,,,,,,,,,,,,,
3358,service,2020-07-14T05:38:16,Sreehari,1045788712,invite_members,,,['Sreehari'],,,,,,,,,,,,,,,,,,
3361,message,2020-07-14T07:36:18,,,,,Any one have voter management code,,Amal Kumar,517768632,,,,,,,,,,,,,,,,
3362,message,2020-07-14T07:36:21,,,,,Plz share,,Amal Kumar,517768632,,,,,,,,,,,,,,,,
3363,message,2020-07-14T07:37:23,,,,,.net,,Amal Kumar,517768632,,3361,,,,,,,,,,,,,,
3364,service,2020-07-14T09:01:19,Gowthu,1299063708,invite_members,,,['Gowthu'],,,,,,,,,,,,,,,,,,
3366,message,2020-07-14T09:02:29,,,,,is anyone from batch 7 and business module c++ ?,,Gowthu,1299063708,,,,,,,,,,,,,,,,
3367,message,2020-07-14T09:11:18,,,,,,,Mukund Tripathi,752953902,,,(File not included. Change data exporting settings to download.),1280,720,,,,,,,,,,,
3368,message,2020-07-14T09:11:29,,,,,Anyone with same code?,,Mukund Tripathi,752953902,,,,,,,,,,,,,,,,
3369,message,2020-07-14T14:45:42,,,,,Topic:Maven                                                                       can anyone help me by giving difference between dependencies and plugins in maven,,Sai jyothsna Pentyala,895329335,,,,,,,,,,,,,,,,
3372,message,2020-07-14T16:54:13,,,,,"[{'type': 'bot_command', 'text': '/ban'}]",,Akshat Jain,586723067,,,,,,,,,,,,,,,,
3375,message,2020-07-14T17:30:18,,,,,What is ENU DIGI Java and Testing?,,AVDR,653312864,,,,,,,,,,,,,,,,
3378,message,2020-07-14T18:53:20,,,,,"plugins and dependencies are Jar files.

But the difference between  is, most of the work in maven is done using plugins; whereas dependency is just a Jar file which will be added to the classpath while executing the tasks.",,@Ganesh Kumar Reddy,621792621,,3369,,,,,,,,,,,,,,
3379,message,2020-07-14T18:53:53,,,,,I too got it conference on fri,,@Ganesh Kumar Reddy,621792621,,3375,,,,,,,,,,,,,,
3380,message,2020-07-14T20:27:44,,,,,"[{'type': 'bot_command', 'text': '/ban'}]",,Vineet Pandey,683174592,,,,,,,,,,,,,,,,
3383,message,2020-07-15T09:02:48,,,,,"[{'type': 'bot_command', 'text': '/ban'}]",,Nishant,804627147,,,,,,,,,,,,,,,,
3391,message,2020-07-16T15:07:13,,,,,Hey! Can anybody tell about the Java assesment that was held on 13th July?,,Srishti,1107154210,,,,,,,,,,,,,,,,
3392,message,2020-07-16T15:07:59,,,,,The process and the syllabus!,,Srishti,1107154210,,,,,,,,,,,,,,,,
3393,message,2020-07-16T15:19:12,,,,,Java 8 and maven,,Gomu G,1108513896,,,,,,,,,,,,,,,,
3394,message,2020-07-16T16:04:43,,,,,Can anyone tell me what i have to do next?,,neetu,1120804629,,,(File not included. Change data exporting settings to download.),606,1280,,,,,,,,,,,
3395,message,2020-07-16T16:05:24,,,,,Actually i completed my pjp around 6 July n still didn't get any mail regarding webex session..,,neetu,1120804629,,,,,,,,,,,,,,,,
3396,message,2020-07-16T16:05:50,,,,,And i got this mail in reply,,neetu,1120804629,,3394,,,,,,,,,,,,,,
3397,message,2020-07-16T16:44:18,,,,,ask the doubt in discussion board of pjp,,dinesh,1028913947,,3394,,,,,,,,,,,,,,
3398,message,2020-07-16T16:57:38,,,,,U got business modules?,,Dishant Kumar Kushwaha,745738105,,3395,,,,,,,,,,,,,,
3399,message,2020-07-16T17:25:18,,,,,"contact pjp 
Send mail with cc tracker screenshot",,MightyBeast,621516610,,3394,,,,,,,,,,,,,,
3400,message,2020-07-16T18:26:13,,,,,No,,neetu,1120804629,,3398,,,,,,,,,,,,,,
3401,message,2020-07-16T18:26:33,,,,,What are ur pjp modules?,,Dishant Kumar Kushwaha,745738105,,3400,,,,,,,,,,,,,,
3402,message,2020-07-16T18:26:47,,,,,Java,,neetu,1120804629,,3401,,,,,,,,,,,,,,
3403,message,2020-07-16T21:34:56,,,,,does anyone got their python pjp updated?,,Hello Sss,937696510,,,,,,,,,,,,,,,,
3404,service,2020-07-17T11:30:41,T G,1229005500,invite_members,,,['T G'],,,,,,,,,,,,,,,,,,
3406,service,2020-07-17T12:00:45,Bhumika S,997914439,invite_members,,,['Bhumika S'],,,,,,,,,,,,,,,,,,
3408,service,2020-07-17T12:31:52,S K,1073180912,invite_members,,,['S K'],,,,,,,,,,,,,,,,,,
3409,message,2020-07-17T12:53:00,,,,,Is their any other test happened other than the logical building one?,,Sharankhala Goel,884645857,,,,,,,,,,,,,,,,
3411,service,2020-07-17T17:30:02,Amol Patil,893689697,invite_members,,,['Amol Patil'],,,,,,,,,,,,,,,,,,
3413,service,2020-07-17T17:54:32,Vaishnavi Garg,731529072,invite_members,,,['Vaishnavi Garg'],,,,,,,,,,,,,,,,,,
3416,service,2020-07-17T18:36:47,Maniket Kumar,985945203,invite_members,,,['Maniket Kumar'],,,,,,,,,,,,,,,,,,
3419,service,2020-07-17T19:57:20,Tulasi Mahesh,1164909658,invite_members,,,['Tulasi Mahesh'],,,,,,,,,,,,,,,,,,
3421,service,2020-07-17T20:42:24,Siddhant,529471464,invite_members,,,['Siddhant'],,,,,,,,,,,,,,,,,,
3423,service,2020-07-18T10:33:17,SG,894928596,invite_members,,,['SG'],,,,,,,,,,,,,,,,,,
3425,message,2020-07-18T11:03:21,,,,,Did anyone received this?,,Reh,925047425,,,(File not included. Change data exporting settings to download.),720,1280,,,,,,,,,,,
3426,message,2020-07-18T11:10:39,,,,,no,,dinesh,1028913947,,3425,,,,,,,,,,,,,,
3427,message,2020-07-18T11:23:09,,,,,I got but iam ENU,,@Ganesh Kumar Reddy,621792621,,3425,,,,,,,,,,,,,,
3428,message,2020-07-18T15:23:26,,,,,"Topic:Hibernate
Can anyone help me y I'm getting this error",,Sai jyothsna Pentyala,895329335,,,,,,,,,,,,,,,,
3429,message,2020-07-18T15:23:31,,,,,,,Sai jyothsna Pentyala,895329335,,,(File not included. Change data exporting settings to download.),640,1280,,,,,,,,,,,
3430,message,2020-07-18T15:23:31,,,,,,,Sai jyothsna Pentyala,895329335,,,(File not included. Change data exporting settings to download.),640,1280,,,,,,,,,,,
3431,message,2020-07-18T15:23:31,,,,,,,Sai jyothsna Pentyala,895329335,,,(File not included. Change data exporting settings to download.),640,1280,,,,,,,,,,,
3432,message,2020-07-18T15:23:31,,,,,,,Sai jyothsna Pentyala,895329335,,,(File not included. Change data exporting settings to download.),640,1280,,,,,,,,,,,
3433,message,2020-07-18T15:58:45,,,,,Can you send the main class??,,G$K,841806202,,,,,,,,,,,,,,,,
3434,service,2020-07-18T21:48:41,Aditi,858503350,invite_members,,,['Aditi'],,,,,,,,,,,,,,,,,,
3437,message,2020-07-18T23:05:15,,,,,"[{'type': 'mention_name', 'text': '@amolpatil1137', 'user_id': 893689697}, ' [', {'type': 'code', 'text': '893689697'}, '] is sending a spam message. \n', {'type': 'bold', 'text': 'Action:'}, ' Warn (1/3) ❕']",,Group Help,162726413,,,,,,,,,,,,,,,,
3438,message,2020-07-19T08:16:17,,,,,,,neetu,1120804629,,,(File not included. Change data exporting settings to download.),606,1280,,,,,,,,,,,
3439,message,2020-07-19T08:16:32,,,,,What do this remark mean,,neetu,1120804629,,3438,,,,,,,,,,,,,,
3440,message,2020-07-19T08:30:36,,,,,Click education tab.,,Santhosh-😎,1085787413,,,,,,,,,,,,,,,,
3441,message,2020-07-19T08:30:55,,,,,They have some remarks over there.,,Santhosh-😎,1085787413,,,,,,,,,,,,,,,,
3442,message,2020-07-19T08:31:41,,,,,Change as per the remark and and add clarification comments and save...,,Santhosh-😎,1085787413,,,,,,,,,,,,,,,,
3443,message,2020-07-19T09:08:01,,,,,This is only opened up in the screenshot that i sent,,neetu,1120804629,,3440,,,,,,,,,,,,,,
3444,message,2020-07-19T09:15:55,,,,,ya for me it is  also same.Though i have already received all kinds of green audit and embark mail.,,AYUSH Kumar,739361554,,,,,,,,,,,,,,,,
3445,message,2020-07-19T09:17:30,,,,,Also i had not received any mail regarding this clarification issues.I just opened it curiously and found this.Did you receive specifically a mail for this clarification?,,AYUSH Kumar,739361554,,3438,,,,,,,,,,,,,,
3446,message,2020-07-19T10:29:48,,,,,Yes.. I too already received audit Green and embark mail.,,neetu,1120804629,,3444,,,,,,,,,,,,,,
3447,message,2020-07-19T10:32:04,,,,,They never send mail regarding clarifications... It's only in iverify portal,,neetu,1120804629,,3445,,,,,,,,,,,,,,
3448,message,2020-07-19T10:48:28,,,,,No they will send mail regrading clarification which documents we have to upload in iverify portal,,Lakshmanagari Himaja,926583723,,3447,,,,,,,,,,,,,,
3449,message,2020-07-19T10:58:35,,,,,"unless they send  a mail , i don't think it is wise to put clarifications on your own.Also you can see that nothing is asked with respect to what clarifications they are expecting.",,AYUSH Kumar,739361554,,,,,,,,,,,,,,,,
3450,message,2020-07-19T10:59:37,,,,,But i have already uploaded all the documents.. They are asking clarifications regarding verification of documents,,neetu,1120804629,,3448,,,,,,,,,,,,,,
3451,message,2020-07-19T11:00:38,,,,,we all have uploaded! the green audit and embark mails are result of that only.,,AYUSH Kumar,739361554,,,,,,,,,,,,,,,,
3452,message,2020-07-19T11:01:04,,,,,last time they had sent mails asking clarifications,,AYUSH Kumar,739361554,,,,,,,,,,,,,,,,
3453,message,2020-07-19T11:02:02,,,,,"['this time they had ', {'type': 'link', 'text': 'not.so'}, ' i am not going to put any clarification.Do what suits you.']",,AYUSH Kumar,739361554,,,,,,,,,,,,,,,,
3454,message,2020-07-19T12:51:24,,,,,"Anyone able to open synergy portal? 
It's is showing file not found exception",,Opt,740332281,,,,,,,,,,,,,,,,
3455,message,2020-07-19T13:04:25,,,,,I also can't,,Gomu G,1108513896,,,,,,,,,,,,,,,,
3456,service,2020-07-19T14:00:51,Ammu,588527874,invite_members,,,['Ammu'],,,,,,,,,,,,,,,,,,
3458,message,2020-07-19T14:40:47,,,,,"[{'type': 'link', 'text': 'https://twitter.com/VarunSi04616160/status/1284773966033362944?s=09'}]",,Himanshu Jadon,842861536,,,,,,,,,,,,,,,,
3459,message,2020-07-19T14:40:47,,,,,My family suffered this brutual attack please retweet😢,,Himanshu Jadon,842861536,,,,,,,,,,,,,,,,
3460,service,2020-07-19T18:05:36,N,1269648261,invite_members,,,['N'],,,,,,,,,,,,,,,,,,
3463,service,2020-07-19T18:44:03,Nikenduku bey,783080193,invite_members,,,['Nikenduku bey'],,,,,,,,,,,,,,,,,,
3465,service,2020-07-19T18:46:26,Yarra Rohith,717860390,invite_members,,,['Yarra Rohith'],,,,,,,,,,,,,,,,,,
3466,message,2020-07-19T19:21:24,,,,,I haven't been my final semester exam due to covid 19 what should i do then to clarify in iVerify?,,SRSahu,791477384,,,,,,,,,,,,,,,,
3467,message,2020-07-19T20:16:48,,,,,"['Just write it that\n my final exams are still pending due to ', {'type': 'link', 'text': 'Covid.so'}, "" I won't be able to provide you final semester marksheet""]",,Ayush,1184505405,,3466,,,,,,,,,,,,,,
3468,message,2020-07-19T20:18:04,,,,,Yes i have written the same but i have submitted it... I think i should have waited,,SRSahu,791477384,,3467,,,,,,,,,,,,,,
3469,message,2020-07-19T20:18:24,,,,,I have also written the same,,Ayush,1184505405,,,,,,,,,,,,,,,,
3471,message,2020-07-19T21:01:14,,,,,ME also final year waiting for last sem,,T G,1229005500,,3466,,,,,,,,,,,,,,
3472,service,2020-07-20T16:05:35,Kirti,483706420,invite_members,,,['Kirti'],,,,,,,,,,,,,,,,,,
3474,message,2020-07-21T10:35:51,,,,,Anyone given yesterday assessment,,@Ganesh Kumar Reddy,621792621,,,,,,,,,,,,,,,,
3475,message,2020-07-21T14:53:19,,,,,Bro i got the final semester results where should i upload that,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
3476,message,2020-07-21T14:53:20,,,,,?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
3477,message,2020-07-21T15:14:55,,,,,Wait they will send mails..,,@Ganesh Kumar Reddy,621792621,,3475,,,,,,,,,,,,,,
3478,message,2020-07-21T15:18:48,,,,,Yeah they sent,,Sagar Chaudhary,895925977,,3477,,,,,,,,,,,,,,
3479,message,2020-07-21T15:44:22,,,,,,,AYUSH Kumar,739361554,,,(File not included. Change data exporting settings to download.),1068,1050,,,,,,,,,,,
3480,service,2020-07-21T17:10:28,Kalyan,1120716238,invite_members,,,['Kalyan'],,,,,,,,,,,,,,,,,,
3481,message,2020-07-21T17:21:17,,,,,I got it but where to upload 7 th sem,,Padarthi Anand Kumar,938273701,,3479,,,,,,,,,,,,,,
3482,message,2020-07-21T17:21:35,,,,,I have already uploaded but they are asking again,,Padarthi Anand Kumar,938273701,,,,,,,,,,,,,,,,
3483,message,2020-07-21T17:28:32,,,,,I have reseted my password and using the very same password but it is showing invalid password...how to deal with this?? Anyone??,,Mukul Yadav,775158828,,,,,,,,,,,,,,,,
3484,message,2020-07-21T17:31:02,,,,,just mention this that you had already uploaded 7th sem result.,,AYUSH Kumar,739361554,,3481,,,,,,,,,,,,,,
3485,message,2020-07-21T17:31:11,,,,,K,,Padarthi Anand Kumar,938273701,,,,,,,,,,,,,,,,
3486,message,2020-07-21T17:33:10,,,,,Upload again,,Kiran,794056455,,3482,,,,,,,,,,,,,,
3487,service,2020-07-21T17:49:07,Deepak,1361911404,invite_members,,,['Deepak'],,,,,,,,,,,,,,,,,,
3489,message,2020-07-21T17:50:14,,,,,Guys! Even though completing my PJP I have been getting incomplete assessment reminder. Can anyone help?,,Deepak,1361911404,,,,,,,,,,,,,,,,
3490,message,2020-07-21T17:54:06,,,,,Give forgot password thn u ll receive a mail.,,Bhumika S,997914439,,3483,,,,,,,,,,,,,,
3491,message,2020-07-21T17:56:30,,,,,"I have done that.. The password came in mail, i m Using still saying invalid password",,Mukul Yadav,775158828,,3490,,,,,,,,,,,,,,
3492,message,2020-07-21T17:57:11,,,,,Try reseting the password again,,Bhumika S,997914439,,3491,,,,,,,,,,,,,,
3493,message,2020-07-21T17:57:23,,,,,And then give forgot password,,Bhumika S,997914439,,,,,,,,,,,,,,,,
